epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
149,475.774,0.48755,0.40111,0.93162,0.74522,0.75695,0.74232,0.55678,0.94302,0.92191,1.12352,0.00101025,0.00101025,0.00101025
150,479.152,0.49192,0.38472,0.9109,0.7609,0.74106,0.70366,0.52774,0.95759,1.0158,1.14562,0.00100742,0.00100742,0.00100742
151,482.88,0.47754,0.40706,0.92281,0.73044,0.71864,0.68271,0.51597,0.98878,1.10762,1.16349,0.00100459,0.00100459,0.00100459
152,486.106,0.5012,0.39414,0.93259,0.67926,0.73884,0.70021,0.52607,1.01272,1.16448,1.20545,0.00100176,0.00100176,0.00100176
153,489.233,0.47792,0.36428,0.92744,0.65393,0.78426,0.73212,0.54447,1.00681,0.95453,1.19567,0.000998928,0.000998928,0.000998928
154,492.502,0.47289,0.39098,0.91304,0.70045,0.752,0.74069,0.53737,1.02631,0.95311,1.19449,0.000996099,0.000996099,0.000996099
155,495.785,0.49181,0.39459,0.92533,0.70122,0.73817,0.74194,0.53538,0.98573,1.02264,1.1629,0.000993269,0.000993269,0.000993269
156,499.178,0.5135,0.41955,0.9326,0.76382,0.69269,0.74242,0.54063,0.97425,1.03424,1.15804,0.00099044,0.00099044,0.00099044
157,502.347,0.46618,0.40371,0.91649,0.79512,0.6818,0.73243,0.54781,0.94435,1.01018,1.13337,0.00098761,0.00098761,0.00098761
158,505.744,0.49456,0.39863,0.93312,0.75003,0.73501,0.75728,0.56848,0.9465,0.91876,1.13548,0.000984781,0.000984781,0.000984781
159,509.371,0.47976,0.39815,0.92654,0.74692,0.73463,0.73115,0.54466,0.97313,1.02142,1.16655,0.000981952,0.000981952,0.000981952
160,512.494,0.48587,0.38441,0.92557,0.76211,0.7234,0.71942,0.54626,0.9541,1.06511,1.14784,0.000979122,0.000979122,0.000979122
161,515.465,0.48611,0.39341,0.91654,0.72467,0.69559,0.70784,0.54783,0.9423,1.02782,1.15212,0.000976293,0.000976293,0.000976293
162,518.56,0.49422,0.38443,0.93261,0.77281,0.68802,0.72243,0.5443,0.9581,0.9983,1.15273,0.000973463,0.000973463,0.000973463
163,521.528,0.50897,0.39876,0.93723,0.76538,0.74363,0.73802,0.5644,0.91875,0.97244,1.12677,0.000970634,0.000970634,0.000970634
164,524.41,0.47757,0.36674,0.93022,0.75154,0.71853,0.74482,0.56224,0.9459,1.01976,1.11686,0.000967805,0.000967805,0.000967805
165,527.271,0.46334,0.38967,0.90247,0.7384,0.75864,0.73604,0.54887,0.94702,1.03842,1.14422,0.000964975,0.000964975,0.000964975
166,529.932,0.49831,0.41069,0.93497,0.77062,0.75194,0.73861,0.53762,0.97586,0.99452,1.16203,0.000962146,0.000962146,0.000962146
167,532.701,0.46927,0.37262,0.91949,0.75254,0.73936,0.75214,0.56068,0.97704,0.97588,1.1655,0.000959316,0.000959316,0.000959316
168,535.555,0.46268,0.36775,0.91279,0.73742,0.76473,0.75071,0.55965,0.95324,0.95566,1.13927,0.000956487,0.000956487,0.000956487
169,538.389,0.47424,0.3584,0.91345,0.71691,0.78277,0.7477,0.56281,0.92027,0.98768,1.11596,0.000953657,0.000953657,0.000953657
170,541.245,0.4582,0.34714,0.91353,0.70889,0.78252,0.75397,0.56966,0.92389,1.00771,1.11704,0.000950828,0.000950828,0.000950828
171,543.909,0.46624,0.37176,0.91577,0.71358,0.75109,0.74445,0.56911,0.93059,0.98005,1.1127,0.000947999,0.000947999,0.000947999
172,546.612,0.47495,0.40484,0.92522,0.6664,0.77382,0.73756,0.56922,0.90101,1.00211,1.10759,0.000945169,0.000945169,0.000945169
173,549.424,0.46311,0.37228,0.90384,0.73045,0.69934,0.73095,0.56348,0.90963,1.00811,1.13968,0.00094234,0.00094234,0.00094234
174,552.359,0.4638,0.36601,0.90782,0.68539,0.752,0.73257,0.56659,0.93115,1.03676,1.15798,0.00093951,0.00093951,0.00093951
175,555.177,0.44543,0.35472,0.89758,0.67398,0.74935,0.72367,0.5397,0.97554,1.05045,1.16041,0.000936681,0.000936681,0.000936681
176,557.872,0.47817,0.3908,0.9297,0.67289,0.68404,0.70854,0.5409,0.94421,1.0316,1.15682,0.000933851,0.000933851,0.000933851
177,560.673,0.42882,0.33984,0.90344,0.62971,0.75025,0.71663,0.56019,0.91966,1.11785,1.13459,0.000931022,0.000931022,0.000931022
178,563.626,0.44026,0.3478,0.91121,0.62031,0.74324,0.69974,0.52412,0.93634,1.15138,1.12395,0.000928193,0.000928193,0.000928193
179,566.27,0.45657,0.3528,0.9098,0.65937,0.70704,0.68537,0.51936,0.90859,1.16917,1.1148,0.000925363,0.000925363,0.000925363
180,569,0.45919,0.37456,0.91064,0.72212,0.69549,0.705,0.52675,0.95089,1.09721,1.1362,0.000922534,0.000922534,0.000922534
181,571.869,0.45294,0.36993,0.92787,0.76379,0.7084,0.75408,0.5727,0.92347,0.98784,1.12165,0.000919704,0.000919704,0.000919704
182,574.747,0.45803,0.36634,0.91972,0.80201,0.75119,0.76421,0.57419,0.93015,0.99484,1.11306,0.000916875,0.000916875,0.000916875
