epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,271.463,0.40897,0.39277,0.70248,0.73135,0.71868,0.75067,0.57784,0.60899,0.7759,0.77449,0.00114688,0.00114688,0.00114688
102,274.19,0.37214,0.36847,0.68,0.69769,0.77243,0.74872,0.56446,0.61422,0.69682,0.7798,0.00114406,0.00114406,0.00114406
103,276.805,0.38944,0.36028,0.68114,0.68601,0.69149,0.69919,0.52504,0.67331,0.8913,0.82085,0.00114124,0.00114124,0.00114124
104,279.439,0.39755,0.36857,0.68426,0.80257,0.63163,0.72824,0.54467,0.67169,0.83571,0.80877,0.00113842,0.00113842,0.00113842
105,282.127,0.36873,0.36969,0.67346,0.70343,0.7179,0.73093,0.55388,0.64848,0.7767,0.81184,0.0011356,0.0011356,0.0011356
106,284.821,0.39722,0.40273,0.67834,0.72286,0.7503,0.73099,0.55359,0.62889,0.75804,0.79714,0.00113278,0.00113278,0.00113278
107,287.43,0.38858,0.38568,0.68313,0.70972,0.7888,0.72957,0.53516,0.62606,0.7906,0.78888,0.00112996,0.00112996,0.00112996
108,290.069,0.37236,0.35163,0.67196,0.72157,0.66362,0.72524,0.53756,0.6174,0.82286,0.78626,0.00112714,0.00112714,0.00112714
109,292.699,0.37837,0.37725,0.68657,0.74149,0.64529,0.72213,0.54114,0.64728,0.85994,0.80061,0.00112431,0.00112431,0.00112431
110,295.338,0.38149,0.35027,0.67074,0.80318,0.64393,0.75187,0.56068,0.64406,0.74266,0.80892,0.00112149,0.00112149,0.00112149
111,297.978,0.35271,0.34286,0.66407,0.67617,0.76458,0.73641,0.5459,0.69276,0.77992,0.86863,0.00111867,0.00111867,0.00111867
112,300.631,0.37849,0.35381,0.67677,0.71774,0.74004,0.73246,0.54143,0.6534,0.73043,0.80761,0.00111585,0.00111585,0.00111585
113,303.273,0.38109,0.34528,0.67686,0.75531,0.69777,0.75798,0.56858,0.65992,0.78798,0.81317,0.00111303,0.00111303,0.00111303
114,305.888,0.37125,0.3575,0.6735,0.69759,0.78251,0.76306,0.58356,0.64657,0.79419,0.80755,0.00111021,0.00111021,0.00111021
115,308.603,0.35851,0.35329,0.66553,0.77379,0.64693,0.74669,0.55758,0.63,0.80783,0.80442,0.00110739,0.00110739,0.00110739
116,311.248,0.38258,0.36098,0.68189,0.75146,0.64181,0.68794,0.52417,0.64839,0.8113,0.8127,0.00110457,0.00110457,0.00110457
117,313.877,0.38044,0.36685,0.68518,0.70247,0.73592,0.7326,0.57538,0.62259,0.71353,0.78232,0.00110175,0.00110175,0.00110175
118,316.536,0.36289,0.35249,0.68081,0.74306,0.73868,0.7643,0.6016,0.61342,0.69696,0.77962,0.00109892,0.00109892,0.00109892
119,319.254,0.36452,0.35385,0.67431,0.65976,0.70926,0.75393,0.58576,0.6362,0.76991,0.78727,0.0010961,0.0010961,0.0010961
